EPC,TIMESTAMP,RSSI
50,1505101351,-66
1103,1505101351,-58.5
1121,1505101351,-54.5
3332,1505101351,-67
3320,1505101351,-66.5
1121,1505101351,-55
46,1505101351,-69.5
2214,1505101351,-62
43,1505101351,-68.5
50,1505101351,-66
2214,1505101351,-60.5
43,1505101351,-69
50,1505101351,-66
1103,1505101351,-59
35,1505101351,-68
50,1505101351,-66.5
3309,1505101351,-66.5
1103,1505101351,-58.5
1121,1505101351,-57.5
1121,1505101351,-59
2212,1505101351,-62.5
46,1505101351,-69
2214,1505101351,-61
43,1505101351,-69
50,1505101351,-66.5
2214,1505101351,-62
1103,1505101352,-58
50,1505101352,-66
3309,1505101352,-66.5
1103,1505101352,-58.5
3320,1505101352,-66.5
3320,1505101352,-66.5
2212,1505101352,-63
50,1505101352,-68.5
46,1505101352,-69.5
2213,1505101352,-64
2214,1505101352,-60.5
1122,1505101352,-55.5
43,1505101352,-69
50,1505101352,-66.5
2214,1505101352,-60.5
1122,1505101352,-55.5
43,1505101352,-69
1103,1505101352,-58
50,1505101352,-65.5
3309,1505101352,-67
1103,1505101352,-58
3320,1505101352,-67
50,1505101352,-67.5
46,1505101352,-69.5
2212,1505101352,-63
1121,1505101352,-58
2214,1505101352,-61
50,1505101352,-66
43,1505101352,-68.5
2214,1505101352,-60.5
1121,1505101352,-58
1103,1505101352,-59
3309,1505101352,-67
35,1505101352,-67.5
1103,1505101352,-58
1121,1505101352,-56.5
1103,1505101352,-61.5
1121,1505101352,-59
50,1505101352,-67.5
46,1505101352,-69
2214,1505101353,-61.5
1121,1505101353,-55.5
50,1505101353,-66.5
43,1505101353,-69
1121,1505101353,-57
2214,1505101353,-60.5
43,1505101353,-69
1103,1505101353,-58.5
3309,1505101353,-67
50,1505101353,-66
1103,1505101353,-59
46,1505101353,-69
2214,1505101353,-62
43,1505101353,-69
50,1505101353,-66.5
2214,1505101353,-60.5
43,1505101353,-68.5
1103,1505101353,-58
3309,1505101353,-67.5
50,1505101353,-66
1103,1505101353,-59
1103,1505101353,-59
50,1505101353,-66.5
46,1505101353,-69
2212,1505101353,-63.5
2214,1505101353,-60.5
43,1505101353,-69
50,1505101353,-66.5
2214,1505101353,-61.5
43,1505101353,-69
1103,1505101353,-59.5
3309,1505101353,-67
35,1505101353,-67.5
50,1505101353,-67
1103,1505101353,-59.5
3320,1505101353,-66.5
50,1505101353,-67
46,1505101354,-69.5
2214,1505101354,-60.5
50,1505101354,-66
43,1505101354,-68
2214,1505101354,-62
43,1505101354,-68.5
1103,1505101354,-58
35,1505101354,-67.5
50,1505101354,-66.5
3309,1505101354,-67
1103,1505101354,-59.5
50,1505101354,-66
1103,1505101354,-60
1103,1505101354,-61.5
2212,1505101354,-63.5
46,1505101354,-68
50,1505101354,-67.5
1122,1505101354,-58
2214,1505101354,-61.5
43,1505101354,-69.5
50,1505101354,-67
1122,1505101354,-57
2214,1505101354,-60.5
43,1505101354,-69.5
1103,1505101354,-59.5
3309,1505101354,-67
50,1505101354,-66
35,1505101354,-67.5
1103,1505101354,-60.5
1103,1505101354,-61
2212,1505101354,-63.5
50,1505101354,-68
2214,1505101354,-60.5
1122,1505101354,-57.5
50,1505101354,-66.5
1122,1505101354,-58
2214,1505101354,-61.5
1103,1505101354,-58.5
3309,1505101354,-67
1103,1505101354,-59
2214,1505101355,-60
50,1505101355,-66.5
43,1505101355,-69
2214,1505101355,-60.5
50,1505101355,-66.5
43,1505101355,-69
1103,1505101355,-59
50,1505101355,-65.5
3309,1505101355,-67
1103,1505101355,-58.5
50,1505101355,-67.5
2212,1505101355,-63.5
46,1505101355,-69
2214,1505101355,-60.5
50,1505101355,-67.5
43,1505101355,-69
2214,1505101355,-61
50,1505101355,-67
43,1505101355,-69
35,1505101355,-67.5
3309,1505101355,-67
50,1505101355,-66
1103,1505101355,-58.5
3320,1505101355,-66.5
2212,1505101355,-62.5
46,1505101355,-69.5
50,1505101355,-68
2214,1505101355,-60
3332,1505101355,-68
50,1505101355,-66.5
43,1505101355,-69
2214,1505101355,-61
1103,1505101355,-57.5
50,1505101355,-66.5
35,1505101355,-67.5
3309,1505101355,-67
1103,1505101355,-58
1103,1505101355,-57.5
3320,1505101355,-66.5
2212,1505101355,-62.5
2214,1505101356,-60.5
2214,1505101356,-61
3332,1505101356,-68.5
43,1505101356,-68.5
2214,1505101356,-61
43,1505101356,-68.5
1103,1505101356,-58.5
3309,1505101356,-67.5
35,1505101356,-68
1121,1505101356,-59.5
1103,1505101356,-57.5
1121,1505101356,-61
3320,1505101356,-66.5
2212,1505101356,-62.5
2214,1505101356,-60.5
3332,1505101356,-69
43,1505101356,-68.5
50,1505101356,-66.5
2214,1505101356,-60.5
1103,1505101356,-58.5
1121,1505101356,-58.5
50,1505101356,-66
3309,1505101356,-67.5
1121,1505101356,-57
1103,1505101356,-59
2212,1505101356,-62
2212,1505101356,-62
50,1505101356,-66.5
43,1505101356,-66.5
2214,1505101356,-61.5
50,1505101356,-67
43,1505101356,-66.5
50,1505101356,-66.5
3309,1505101356,-67.5
2212,1505101356,-61.5
50,1505101356,-65.5
2212,1505101356,-61.5
2214,1505101356,-60.5
43,1505101356,-66.5
50,1505101357,-66.5
2214,1505101357,-62
43,1505101357,-66.5
3332,1505101357,-67.5
3309,1505101357,-66.5
50,1505101357,-66
2212,1505101357,-60.5
50,1505101357,-65
46,1505101357,-69.5
2212,1505101357,-61
2214,1505101357,-60.5
2214,1505101357,-62.5
1103,1505101357,-58.5
35,1505101357,-68
50,1505101357,-67
1103,1505101357,-57.5
2212,1505101357,-60.5
50,1505101357,-65.5
46,1505101357,-69.5
2212,1505101357,-60.5
2214,1505101357,-63
2228,1505101357,-66
43,1505101357,-68
50,1505101357,-66.5
2214,1505101357,-61
43,1505101357,-67
1103,1505101357,-57
1121,1505101357,-59
1121,1505101357,-57.5
1103,1505101357,-58.5
1121,1505101357,-57.5
3332,1505101357,-67.5
1121,1505101357,-55
2212,1505101357,-61
2212,1505101357,-61
2214,1505101357,-61.5
43,1505101357,-67.5
3332,1505101357,-69.5
50,1505101357,-66.5
2214,1505101357,-62
43,1505101358,-67.5
1103,1505101358,-56.5
35,1505101358,-67.5
3309,1505101358,-67.5
1103,1505101358,-57
1121,1505101358,-57.5
1103,1505101358,-58.5
1121,1505101358,-59
1103,1505101358,-58.5
2212,1505101358,-61
50,1505101358,-64.5
46,1505101358,-69
2212,1505101358,-61
2214,1505101358,-60.5
2214,1505101358,-60.5
1103,1505101358,-56.5
50,1505101358,-66.5
3309,1505101358,-67.5
35,1505101358,-68
1103,1505101358,-56
1103,1505101358,-57.5
1103,1505101358,-59
2212,1505101358,-61
50,1505101358,-64.5
2212,1505101358,-61
2214,1505101358,-61
43,1505101358,-67.5
1121,1505101358,-60
2214,1505101358,-61
1103,1505101358,-57.5
35,1505101358,-67
50,1505101358,-67
3309,1505101358,-67.5
1103,1505101358,-57
1103,1505101358,-57.5
2212,1505101358,-61
50,1505101358,-65.5
2212,1505101358,-60.5
1121,1505101358,-57.5
2214,1505101358,-60
2228,1505101358,-65
43,1505101358,-67.5
2214,1505101358,-62
1121,1505101358,-59.5
1103,1505101358,-58.5
3309,1505101358,-66.5
35,1505101359,-67.5
1103,1505101359,-57
1103,1505101359,-58
2212,1505101359,-60.5
50,1505101359,-65
2212,1505101359,-60.5
2214,1505101359,-60
43,1505101359,-67
50,1505101359,-66
2214,1505101359,-60
1103,1505101359,-58
3309,1505101359,-67
1103,1505101359,-57.5
3320,1505101359,-66.5
1103,1505101359,-58.5
1103,1505101359,-58
2212,1505101359,-60.5
2212,1505101359,-61
2214,1505101359,-61.5
50,1505101359,-67
43,1505101359,-68
2214,1505101359,-60.5
1103,1505101359,-57.5
3309,1505101359,-66.5
50,1505101359,-67
1103,1505101359,-57
3309,1505101359,-65.5
1103,1505101359,-57.5
3320,1505101359,-66
1103,1505101359,-59
2212,1505101359,-60.5
50,1505101359,-65
2212,1505101359,-61
2214,1505101359,-60.5
2228,1505101359,-65.5
50,1505101359,-67
2214,1505101359,-61
1103,1505101359,-58
35,1505101359,-67.5
3309,1505101359,-67
50,1505101359,-67
1103,1505101359,-58
1103,1505101360,-57.5
1103,1505101360,-59.5
1103,1505101360,-57.5
50,1505101360,-65
2212,1505101360,-61
2212,1505101360,-61
2214,1505101360,-60
41,1505101360,-69
2214,1505101360,-61.5
3309,1505101360,-66.5
1103,1505101360,-58.5
1103,1505101360,-58.5
1103,1505101360,-57
1103,1505101360,-58
2212,1505101360,-60
46,1505101360,-69.5
50,1505101360,-65
2212,1505101360,-61
2214,1505101360,-61.5
50,1505101360,-67
2214,1505101360,-60.5
1103,1505101360,-57
50,1505101360,-67
3309,1505101360,-66
3309,1505101360,-66
1103,1505101360,-57.5
1103,1505101360,-58.5
1103,1505101360,-58.5
2212,1505101360,-61
50,1505101360,-64.5
46,1505101360,-69.5
2212,1505101360,-60.5
2214,1505101360,-60
1122,1505101360,-57
43,1505101360,-67
2228,1505101360,-65.5
1122,1505101360,-55
2214,1505101360,-61.5
1103,1505101360,-57
35,1505101360,-67.5
50,1505101360,-67.5
1121,1505101360,-58
3320,1505101361,-66.5
1121,1505101361,-59.5
2212,1505101361,-60.5
50,1505101361,-64.5
46,1505101361,-69.5
2212,1505101361,-61
50,1505101361,-64
2214,1505101361,-60.5
1122,1505101361,-56.5
43,1505101361,-67
3332,1505101361,-69
50,1505101361,-66.5
2214,1505101361,-60
3332,1505101361,-68.5
1103,1505101361,-57
1103,1505101361,-56.5
3309,1505101361,-67.5
50,1505101361,-66
35,1505101361,-67.5
1103,1505101361,-58
1103,1505101361,-58
1103,1505101361,-58.5
50,1505101361,-64
2212,1505101361,-60.5
50,1505101361,-65
2212,1505101361,-60.5
2214,1505101361,-60.5
43,1505101361,-67
50,1505101361,-67
2214,1505101361,-60.5
50,1505101361,-67.5
1103,1505101361,-57
50,1505101361,-67
3309,1505101361,-66.5
1103,1505101361,-57.5
50,1505101361,-67
1103,1505101361,-58
1103,1505101361,-57.5
3320,1505101361,-66.5
50,1505101361,-64
2212,1505101361,-61
2212,1505101361,-61
50,1505101361,-64
2214,1505101361,-60.5
50,1505101361,-66.5
43,1505101361,-67
2214,1505101361,-60.5
43,1505101361,-67
1103,1505101361,-59
3309,1505101361,-67
50,1505101361,-67
1103,1505101362,-58
1103,1505101362,-57.5
1103,1505101362,-59
1103,1505101362,-58.5
2212,1505101362,-60.5
46,1505101362,-69.5
50,1505101362,-65
2212,1505101362,-61
2214,1505101362,-61.5
50,1505101362,-67
43,1505101362,-67
2214,1505101362,-60
1103,1505101362,-58
3309,1505101362,-67
35,1505101362,-67.5
1103,1505101362,-58
1103,1505101362,-59
1103,1505101362,-59
2212,1505101362,-60.5
50,1505101362,-65.5
2212,1505101362,-60.5
2214,1505101362,-60
1121,1505101362,-55.5
50,1505101362,-67
2228,1505101362,-65.5
43,1505101362,-67
2214,1505101362,-61.5
1121,1505101362,-56
1103,1505101362,-57
50,1505101362,-68
1103,1505101362,-56.5
1103,1505101362,-57.5
3320,1505101362,-66.5
1103,1505101362,-57.5
2212,1505101362,-60.5
50,1505101362,-64.5
46,1505101362,-69.5
50,1505101362,-64.5
2212,1505101362,-60.5
2214,1505101362,-60.5
50,1505101362,-68
43,1505101362,-67.5
2214,1505101362,-61.5
50,1505101362,-67
1103,1505101362,-58.5
3309,1505101363,-67
50,1505101363,-67.5
35,1505101363,-68
1103,1505101363,-58
1103,1505101363,-58.5
1103,1505101363,-58
2212,1505101363,-60
50,1505101363,-64.5
2212,1505101363,-61.5
50,1505101363,-64
2214,1505101363,-61.5
1122,1505101363,-58.5
50,1505101363,-67.5
43,1505101363,-66.5
1122,1505101363,-58.5
2214,1505101363,-60.5
1103,1505101363,-58
50,1505101363,-67.5
3309,1505101363,-66.5
1103,1505101363,-58
3320,1505101363,-66.5
1103,1505101363,-58.5
2212,1505101363,-61
46,1505101363,-68.5
2212,1505101363,-60
2214,1505101363,-61
43,1505101363,-67
50,1505101363,-68
2214,1505101363,-61
50,1505101363,-68
43,1505101363,-67
1103,1505101363,-57.5
1103,1505101363,-59.5
50,1505101363,-67
35,1505101363,-68
3309,1505101363,-66.5
35,1505101363,-68
50,1505101363,-67.5
2212,1505101363,-61
46,1505101363,-69
2212,1505101363,-60.5
2214,1505101363,-61.5
43,1505101363,-67
50,1505101363,-67.5
2214,1505101363,-60.5
43,1505101363,-67
1103,1505101363,-57.5
35,1505101364,-68
1103,1505101364,-58
1103,1505101364,-58
3309,1505101364,-66.5
1103,1505101364,-57.5
3320,1505101364,-66.5
1103,1505101364,-57.5
2212,1505101364,-61
46,1505101364,-69.5
2212,1505101364,-60
1121,1505101364,-58
2214,1505101364,-61.5
2228,1505101364,-65.5
43,1505101364,-67
1121,1505101364,-57.5
2214,1505101364,-60.5
3309,1505101364,-67
50,1505101364,-67
2212,1505101364,-60.5
50,1505101364,-65
2212,1505101364,-60.5
1121,1505101364,-55.5
2228,1505101364,-65.5
43,1505101364,-67
2214,1505101364,-61
1121,1505101364,-56.5
1121,1505101364,-57.5
50,1505101364,-66.5
35,1505101364,-67.5
1121,1505101364,-57
1103,1505101364,-57.5
2212,1505101364,-60
50,1505101364,-64.5
2212,1505101364,-60.5
50,1505101364,-65.5
2214,1505101364,-62
1121,1505101364,-55.5
50,1505101364,-69
43,1505101364,-66.5
2214,1505101364,-62
1121,1505101364,-55
50,1505101364,-68
1121,1505101364,-57
35,1505101365,-67.5
3309,1505101365,-68
50,1505101365,-67
1121,1505101365,-56.5
1103,1505101365,-56.5
3320,1505101365,-67
1103,1505101365,-58
2212,1505101365,-61
50,1505101365,-64.5
50,1505101365,-63.5
2212,1505101365,-61
2214,1505101365,-62.5
1121,1505101365,-55
43,1505101365,-67
1121,1505101365,-55.5
2214,1505101365,-61.5
43,1505101365,-67
3332,1505101365,-67.5
50,1505101365,-67
35,1505101365,-68
1103,1505101365,-58
50,1505101365,-64
2212,1505101365,-61
2212,1505101365,-60.5
2214,1505101365,-60.5
1121,1505101365,-58.5
2228,1505101365,-65.5
3332,1505101365,-67.5
43,1505101365,-67.5
2214,1505101365,-61.5
35,1505101365,-67.5
50,1505101365,-66.5
1103,1505101365,-56.5
1103,1505101365,-57.5
50,1505101365,-63.5
2212,1505101365,-60.5
46,1505101365,-69.5
50,1505101365,-65
2212,1505101365,-60.5
2214,1505101365,-60.5
50,1505101365,-67.5
43,1505101365,-67.5
2228,1505101365,-66
2214,1505101365,-61
1103,1505101365,-59
3309,1505101365,-67
50,1505101365,-66.5
1103,1505101365,-57.5
1103,1505101366,-59
3320,1505101366,-66.5
2212,1505101366,-60.5
50,1505101366,-64
2212,1505101366,-61
50,1505101366,-63.5
2214,1505101366,-60.5
50,1505101366,-66.5
43,1505101366,-67.5
2214,1505101366,-58.5
43,1505101366,-67.5
1103,1505101366,-57.5
50,1505101366,-66.5
3309,1505101366,-67
35,1505101366,-67.5
1103,1505101366,-57
2212,1505101366,-60.5
50,1505101366,-63.5
46,1505101366,-69.5
2212,1505101366,-60.5
50,1505101366,-64
2214,1505101366,-60.5
1121,1505101366,-58
43,1505101366,-67.5
2214,1505101366,-59.5
1103,1505101366,-57.5
35,1505101366,-67.5
3309,1505101366,-67.5
50,1505101366,-66
1103,1505101366,-57
2212,1505101366,-61.5
50,1505101366,-64
50,1505101366,-64
2212,1505101366,-60.5
1121,1505101366,-57
2214,1505101366,-60.5
2228,1505101366,-64
43,1505101366,-68
1121,1505101366,-57.5
2214,1505101366,-60.5
43,1505101366,-67.5
1103,1505101366,-58
50,1505101366,-66.5
35,1505101366,-68
1103,1505101366,-57.5
2212,1505101366,-59.5
50,1505101366,-64.5
50,1505101367,-65
2212,1505101367,-60
2214,1505101367,-61
43,1505101367,-68.5
50,1505101367,-66.5
2228,1505101367,-64
2214,1505101367,-61
43,1505101367,-68.5
1103,1505101367,-58.5
35,1505101367,-67.5
3309,1505101367,-67
50,1505101367,-66
1103,1505101367,-58
1103,1505101367,-60
1103,1505101367,-60
1103,1505101367,-60
1103,1505101367,-60
2212,1505101367,-60
50,1505101367,-63.5
2212,1505101367,-60
50,1505101367,-64
2214,1505101367,-61
2228,1505101367,-64.5
50,1505101367,-67.5
2214,1505101367,-61
50,1505101367,-67
2228,1505101367,-64.5
43,1505101367,-68
2214,1505101367,-60.5
1103,1505101367,-57.5
3313,1505101367,-69
35,1505101367,-67.5
3309,1505101367,-67
1103,1505101367,-58
50,1505101367,-64.5
2212,1505101367,-60.5
50,1505101367,-64
2212,1505101367,-60.5
43,1505101367,-68
2228,1505101367,-64.5
2214,1505101367,-61.5
1103,1505101367,-58.5
3309,1505101367,-66.5
50,1505101367,-65.5
2212,1505101368,-60.5
50,1505101368,-64
50,1505101368,-64
2212,1505101368,-60.5
2214,1505101368,-61
2228,1505101368,-64.5
50,1505101368,-66
2214,1505101368,-61.5
1121,1505101368,-57
50,1505101368,-65
3309,1505101368,-67
35,1505101368,-67.5
1121,1505101368,-57.5
50,1505101368,-63.5
2212,1505101368,-61
2212,1505101368,-60.5
50,1505101368,-64
2214,1505101368,-61
2228,1505101368,-64.5
43,1505101368,-68.5
2214,1505101368,-61.5
1103,1505101368,-57
1121,1505101368,-57
50,1505101368,-65.5
3309,1505101368,-67
1103,1505101368,-57.5
1121,1505101368,-58
50,1505101368,-63.5
2212,1505101368,-60.5
2212,1505101368,-61
50,1505101368,-64
2214,1505101368,-60.5
50,1505101368,-67
43,1505101368,-68
2214,1505101368,-60.5
1121,1505101368,-58.5
3309,1505101368,-67
35,1505101368,-67.5
50,1505101368,-65
1121,1505101368,-58
50,1505101368,-63.5
2212,1505101368,-60
2212,1505101368,-60.5
50,1505101368,-65
2214,1505101368,-61
43,1505101368,-68
2228,1505101368,-65
50,1505101368,-66.5
2214,1505101368,-61.5
1103,1505101368,-57.5
35,1505101368,-67
3309,1505101368,-67
50,1505101368,-64.5
1103,1505101369,-58.5
50,1505101369,-63.5
2212,1505101369,-60
2212,1505101369,-60.5
50,1505101369,-65
2214,1505101369,-62.5
43,1505101369,-68.5
2228,1505101369,-64
50,1505101369,-66
2214,1505101369,-62
2228,1505101369,-64
43,1505101369,-69
1103,1505101369,-57
35,1505101369,-67.5
50,1505101369,-65
3309,1505101369,-67.5
1103,1505101369,-58
1121,1505101369,-59
1103,1505101369,-57
1121,1505101369,-58.5
1103,1505101369,-57.5
1121,1505101369,-58.5
2212,1505101369,-60
50,1505101369,-65
50,1505101369,-64
2212,1505101369,-60
1122,1505101369,-57
2214,1505101369,-61
43,1505101369,-68.5
50,1505101369,-67.5
1122,1505101369,-57
2214,1505101369,-61
1103,1505101369,-57
35,1505101369,-67.5
3309,1505101369,-66.5
50,1505101369,-66.5
1103,1505101369,-58.5
1121,1505101369,-58
1103,1505101369,-57
1121,1505101369,-59
1103,1505101369,-58
2212,1505101369,-60.5
50,1505101369,-64.5
3332,1505101369,-69.5
2212,1505101369,-60
2214,1505101369,-60
50,1505101369,-67
2228,1505101369,-64.5
2214,1505101369,-62
50,1505101369,-67
1103,1505101369,-57
50,1505101369,-65.5
3309,1505101369,-66.5
35,1505101369,-67.5
1103,1505101369,-57
1121,1505101370,-57.5
2212,1505101370,-59
3332,1505101370,-65.5
50,1505101370,-65
2212,1505101370,-59.5
1121,1505101370,-57.5
2214,1505101370,-61
43,1505101370,-68
2214,1505101370,-61.5
1103,1505101370,-57
50,1505101370,-67
3309,1505101370,-68
35,1505101370,-67.5
1103,1505101370,-57.5
1121,1505101370,-57.5
2212,1505101370,-59.5
3332,1505101370,-66
50,1505101370,-65
2212,1505101370,-59
1121,1505101370,-54.5
1121,1505101370,-55
2214,1505101370,-60.5
3332,1505101370,-63
50,1505101370,-67
2228,1505101370,-64.5
43,1505101370,-67.5
2214,1505101370,-61
1121,1505101370,-56
3332,1505101370,-66
50,1505101370,-65.5
2228,1505101370,-64.5
1103,1505101370,-56.5
35,1505101370,-67.5
3309,1505101370,-67
50,1505101370,-65.5
1103,1505101370,-57
2212,1505101370,-60.5
1121,1505101370,-58
50,1505101370,-63
50,1505101370,-64.5
2212,1505101370,-60
2214,1505101370,-60
1121,1505101370,-57
43,1505101370,-68
2228,1505101370,-65.5
3332,1505101370,-67
2214,1505101370,-60.5
1121,1505101370,-58
1103,1505101370,-57
50,1505101370,-65.5
3309,1505101370,-67.5
1103,1505101370,-58
1103,1505101371,-59
1103,1505101371,-57.5
2212,1505101371,-60.5
50,1505101371,-63.5
2212,1505101371,-60.5
50,1505101371,-64
2214,1505101371,-61
50,1505101371,-65.5
43,1505101371,-68.5
2214,1505101371,-61
43,1505101371,-68.5
1103,1505101371,-57
50,1505101371,-65.5
3309,1505101371,-66.5
35,1505101371,-67
1103,1505101371,-58.5
1103,1505101371,-58.5
2212,1505101371,-61
50,1505101371,-64
2212,1505101371,-61
50,1505101371,-64
2214,1505101371,-60
1121,1505101371,-58
43,1505101371,-68.5
2228,1505101371,-65
1121,1505101371,-57.5
2214,1505101371,-60.5
2228,1505101371,-65
1103,1505101371,-57.5
35,1505101371,-67.5
3309,1505101371,-66.5
50,1505101371,-66.5
1103,1505101371,-59
1103,1505101371,-58
1103,1505101371,-58
1121,1505101371,-54
1103,1505101371,-59
3332,1505101371,-68.5
1121,1505101371,-54.5
2212,1505101371,-61.5
50,1505101371,-63.5
50,1505101371,-63.5
2212,1505101371,-61
1122,1505101371,-58
2228,1505101371,-65.5
43,1505101371,-68
50,1505101371,-67
1122,1505101371,-58
43,1505101371,-68
1103,1505101371,-58.5
35,1505101371,-67
50,1505101371,-66
3309,1505101371,-66
1103,1505101372,-58
1121,1505101372,-55.5
1103,1505101372,-60
3320,1505101372,-67
1121,1505101372,-54.5
2212,1505101372,-60
50,1505101372,-63.5
46,1505101372,-69
50,1505101372,-63
2212,1505101372,-61
2214,1505101372,-61
43,1505101372,-67.5
2214,1505101372,-60.5
43,1505101372,-67.5
1103,1505101372,-57
50,1505101372,-66
3309,1505101372,-66.5
1103,1505101372,-57.5
1103,1505101372,-58.5
1103,1505101372,-59.5
50,1505101372,-63.5
2212,1505101372,-60
2212,1505101372,-60
50,1505101372,-63
2214,1505101372,-60.5
43,1505101372,-67.5
2228,1505101372,-65.5
2214,1505101372,-61.5
1103,1505101372,-57
50,1505101372,-65.5
1103,1505101372,-58.5
50,1505101372,-63.5
2212,1505101372,-60.5
46,1505101372,-69
50,1505101372,-63.5
2212,1505101372,-60.5
2214,1505101372,-59.5
43,1505101372,-68
50,1505101372,-66
2228,1505101372,-65.5
2214,1505101372,-60.5
1103,1505101372,-58.5
35,1505101372,-67.5
3309,1505101372,-67
50,1505101372,-66
1121,1505101372,-59.5
1103,1505101373,-57.5
1121,1505101373,-59
2212,1505101373,-60.5
50,1505101373,-63.5
46,1505101373,-68.5
2212,1505101373,-61
50,1505101373,-63.5
1121,1505101373,-57
2214,1505101373,-61.5
2228,1505101373,-65.5
43,1505101373,-67.5
50,1505101373,-66
2214,1505101373,-61.5
1121,1505101373,-55
2228,1505101373,-65.5
43,1505101373,-68
1103,1505101373,-57
35,1505101373,-67.5
3309,1505101373,-67
1103,1505101373,-58.5
1121,1505101373,-55
1121,1505101373,-56.5
2212,1505101373,-60.5
50,1505101373,-62.5
50,1505101373,-63
2212,1505101373,-60
1121,1505101373,-58
2214,1505101373,-61
2228,1505101373,-65.5
43,1505101373,-68
1121,1505101373,-59
2214,1505101373,-61
50,1505101373,-66.5
3309,1505101373,-67
1121,1505101373,-57
1121,1505101373,-58
2212,1505101373,-60.5
50,1505101373,-63.5
46,1505101373,-68.5
2212,1505101373,-60.5
50,1505101373,-63.5
2228,1505101373,-65.5
50,1505101373,-66.5
43,1505101373,-68
1103,1505101373,-57.5
3309,1505101373,-67
50,1505101373,-65.5
1103,1505101373,-57.5
50,1505101374,-62.5
2212,1505101374,-60.5
50,1505101374,-63
2212,1505101374,-60.5
2214,1505101374,-60.5
50,1505101374,-66.5
2228,1505101374,-65.5
43,1505101374,-67.5
2214,1505101374,-60.5
1103,1505101374,-58
50,1505101374,-66
3309,1505101374,-66.5
50,1505101374,-62.5
2212,1505101374,-60.5
46,1505101374,-69
2212,1505101374,-60.5
50,1505101374,-63
2214,1505101374,-61
50,1505101374,-66
43,1505101374,-68.5
2214,1505101374,-60.5
43,1505101374,-68.5
1103,1505101374,-56.5
50,1505101374,-66
3309,1505101374,-67
1103,1505101374,-57.5
3320,1505101374,-65.5
2212,1505101374,-60.5
50,1505101374,-63
46,1505101374,-69.5
2212,1505101374,-61
50,1505101374,-62.5
46,1505101374,-69
2214,1505101374,-61.5
50,1505101374,-64.5
43,1505101374,-69
50,1505101374,-64
2214,1505101374,-60.5
43,1505101374,-69
1103,1505101374,-57.5
3309,1505101374,-67.5
50,1505101374,-66
1103,1505101374,-57
1103,1505101374,-57
3320,1505101374,-65.5
1103,1505101374,-57.5
2212,1505101375,-60.5
50,1505101375,-63
2212,1505101375,-61
50,1505101375,-63.5
2214,1505101375,-60
43,1505101375,-69
50,1505101375,-66
2214,1505101375,-60.5
50,1505101375,-65.5
43,1505101375,-68.5
2214,1505101375,-60
43,1505101375,-69
1103,1505101375,-56.5
50,1505101375,-66
3309,1505101375,-67.5
1103,1505101375,-57
3320,1505101375,-64.5
50,1505101375,-62.5
2212,1505101375,-61.5
2212,1505101375,-61.5
50,1505101375,-62.5
2214,1505101375,-61.5
41,1505101375,-69.5
50,1505101375,-65.5
43,1505101375,-68.5
2214,1505101375,-61.5
41,1505101375,-69
1103,1505101375,-57
3309,1505101375,-68
50,1505101375,-66.5
1103,1505101375,-58.5
3320,1505101375,-65.5
50,1505101375,-62
2212,1505101375,-61.5
50,1505101375,-62
2212,1505101375,-60.5
2214,1505101375,-60.5
43,1505101375,-68
50,1505101375,-65
41,1505101375,-68.5
2214,1505101375,-60.5
1103,1505101375,-58
50,1505101375,-66.5
1103,1505101375,-56.5
3320,1505101375,-65
50,1505101376,-62
2212,1505101376,-60
46,1505101376,-69.5
50,1505101376,-61.5
2212,1505101376,-60
2214,1505101376,-60
50,1505101376,-65
2214,1505101376,-59.5
1103,1505101376,-57
3309,1505101376,-69
1103,1505101376,-56
3320,1505101376,-62.5
1103,1505101376,-60
3320,1505101376,-63.5
50,1505101376,-63
2212,1505101376,-60
50,1505101376,-63
2212,1505101376,-60
2214,1505101376,-60.5
43,1505101376,-68.5
2228,1505101376,-65.5
2214,1505101376,-60.5
1121,1505101376,-61.5
50,1505101376,-64.5
1103,1505101376,-57.5
50,1505101376,-65
1121,1505101376,-59.5
1122,1505101376,-61.5
3320,1505101376,-64.5
3320,1505101376,-63
2212,1505101376,-60
50,1505101376,-64.5
50,1505101376,-64
2212,1505101376,-59.5
2214,1505101376,-60.5
50,1505101376,-65
43,1505101376,-67.5
2214,1505101376,-61
1121,1505101376,-57.5
1103,1505101376,-57.5
3309,1505101376,-67.5
50,1505101376,-65.5
1121,1505101376,-58
3309,1505101376,-67.5
50,1505101376,-65
3320,1505101376,-63
3320,1505101376,-63
50,1505101376,-63.5
2212,1505101376,-60
2212,1505101376,-60
50,1505101376,-63
2214,1505101377,-61
50,1505101377,-64.5
41,1505101377,-69
43,1505101377,-67.5
2214,1505101377,-60.5
1103,1505101377,-58
50,1505101377,-66
3309,1505101377,-67.5
1103,1505101377,-57
3320,1505101377,-65
2212,1505101377,-62
50,1505101377,-63
2212,1505101377,-62
50,1505101377,-63
2214,1505101377,-61
43,1505101377,-68
2228,1505101377,-65.5
50,1505101377,-65.5
2214,1505101377,-61
1103,1505101377,-57.5
50,1505101377,-64.5
3332,1505101377,-69
3309,1505101377,-67.5
50,1505101377,-64
1103,1505101377,-58
1103,1505101377,-58.5
3320,1505101377,-65.5
2212,1505101377,-61.5
50,1505101377,-63.5
50,1505101377,-62.5
